gene_symbol,UMAP 0,UMAP 1
ST3GAL3,6.1064954,11.919012
ST3GAL4,8.044318,11.409474
ST3GAL5,0.29139954,9.853954
ST3GAL6,2.1420949,5.907999
ST6GAL1,-0.13793133,10.647126
ST6GAL2,-3.4803362,7.7731304
ST6GALNAC1,4.9296956,11.135499
ST6GALNAC2,6.9016733,10.627622
ST6GALNAC3,-2.7214828,5.8297453
ST6GALNAC4,9.220078,11.886886
ST6GALNAC5,-1.4776697,7.5456777
ST6GALNAC6,5.464328,12.540953
ST7,6.1086693,8.848282
ST7L,0.21384767,9.526048
ST8SIA2,-1.2008077,11.035618
ST8SIA4,-1.8639306,5.9005423
ST8SIA6,-2.6333952,6.6295695
STAB1,-3.2794173,10.640616
STAB2,-3.175067,7.558561
STAC,3.0193648,10.313574
STAC2,2.1009586,13.118089
STAC3,8.567975,10.340995
STAG1,-1.5776312,6.2549567
STAG2,-1.997381,5.63257
STAG3,0.5120277,11.606832
STAM,1.1674246,5.3956413
STAM2,-0.9911464,5.386353
STAMBP,-2.2747536,8.092383
STAMBPL1,6.180115,8.608409
STAP1,5.894729,6.4043326
STAP2,9.709832,10.546023
STAR,4.2978406,10.267994
STARD10,6.159713,11.981138
STARD13,-2.1921585,8.867757
STARD3,4.559197,12.757252
STARD3NL,7.0169344,7.469863
STARD4,-0.56368256,4.927498
STARD5,-0.22040969,10.380788
STARD6,8.414137,6.5774302
STARD7,2.1147106,9.969812
STARD8,-1.0466172,11.919143
STAT1,0.7314041,8.232187
STAT2,0.08665833,11.168311
STAT3,-0.49163353,10.84522
STAT4,4.506853,8.927909
STAT5A,1.706868,12.122992
STAT5B,-0.6621622,10.774521
STAT6,1.2098025,12.2744465
STATH,10.774183,6.77297
STAU1,1.6812106,9.975151
STAU2,3.048277,8.277593
STBD1,5.953605,8.913242
STC1,1.457297,10.074114
STC2,0.41996813,10.575113
STEAP1,8.680385,6.9494677
STEAP1B,8.9721,7.758642
STEAP2,-2.6734478,5.75615
STEAP3,0.4391606,12.253014
STEEP1,5.454308,9.049088
STH,12.733815,7.989237
STIL,-0.5470058,7.847019
STIM1,0.69823456,12.2775345
STIM2,-1.0003737,7.2708235
STIMATE,-0.31939092,11.21639
STIMATE-MUSTN1,9.922418,10.838425
STING1,6.5260487,11.677616
STIP1,6.6000896,10.516484
STK10,-1.8919904,10.956943
STK11,1.955128,13.730034
STK11IP,1.8989382,12.996182
STK16,3.0602827,11.61069
STK17A,1.2084259,5.8773303
STK17B,-1.1521851,5.4445634
STK19,10.093735,9.5081625
STK24,-3.3530123,7.515037
STK25,-0.31705973,12.1546335
STK26,2.4832325,5.2265177
STK3,2.9816127,5.645791
STK31,2.1304505,5.879474
STK32A,-0.74824184,7.951162
STK32B,1.8057077,11.106006
STK32C,6.8757915,12.856904
STK33,4.063511,8.176853
STK35,-2.2350173,11.0756235
STK36,-0.43888634,11.783152
STK38,1.5588214,9.883831
STK38L,-0.9678137,5.1509233
STK39,2.6733642,8.675305
STK4,-2.0484648,7.057146
STK40,1.4620643,12.81078
STKLD1,4.2751217,12.484424
STMN1,8.260182,7.6030393
STMN2,6.684027,7.8711915
STMN3,6.6048656,12.640185
STMN4,5.349043,10.471186
STMND1,8.3640585,8.055092
STMP1,3.9018617,5.882862
STN1,-1.838657,9.8069315
STOM,2.889582,9.272863
STOML1,-2.6471708,9.774491
STOML2,9.656581,9.741075
STOML3,6.7327895,8.455516
STON1,-0.9475137,6.0810876
STON1-GTF2A1L,2.1016035,8.501631
STOX1,2.336812,9.366271
STPG1,4.346161,11.379581
STPG2,6.448926,7.729261
STPG3,10.597273,11.098545
STPG4,10.329734,7.5648427
STRA6,4.9715295,12.970039
STRA8,9.675376,9.041098
STRADA,6.2157235,10.655146
STRADB,5.4162602,8.546562
STRAP,6.3758764,7.9793878
STRBP,-2.0000012,6.3591123
STRC,-1.5840588,11.574959
STRIP1,2.5337582,11.623416
STRIP2,-0.9215155,8.830782
STRIT1,7.9729676,6.060779
STRN3,0.92625326,6.094475
STRN4,2.6480448,13.433114
STS,-2.998421,8.278467
STT3A,0.64676094,8.039331
STT3B,0.76728475,5.6184735
STUB1,10.258172,10.988436
STUM,-2.9235556,10.657961
STX10,10.289271,10.700692
STX11,-1.8562887,8.287298
STX12,3.067266,6.2562847
STX16,-0.10757131,9.277991
STX16-NPEPL1,2.031851,12.375056
STX17,-2.4424226,6.380812
STX18,6.1965322,9.844436
STX19,7.583645,5.890082
STX1A,6.771632,12.456319
STX1B,-0.33966407,12.546822
STX2,2.1345854,8.918018
STX3,-1.8594155,7.962879
STX4,9.85642,10.327411
STX5,8.168842,10.710714
STX6,-0.19616047,8.1983185
STX8,10.565942,7.7464304
STXBP1,1.3879448,11.574205
STXBP2,7.8933635,12.02906
STXBP3,3.8509092,5.2257047
STXBP5,-3.4225738,5.49569
STXBP5L,-3.9940176,6.065716
STXBP6,0.76073414,6.212363
STYK1,3.7534468,8.768068
STYX,-0.26716697,5.3526616
STYXL1,9.467236,9.673183
STYXL2,0.17694142,12.376039
SUB1,2.4251053,5.133477
SUCLA2,5.152665,5.9057693
SUCLG1,8.978294,7.8791265
SUCLG2,5.0995665,7.6576576
SUCNR1,0.9545817,5.4581943
SUCO,-0.9166431,5.876563
SUDS3,-0.23925963,8.141453
SUFU,-0.7411826,11.904387
SUGCT,7.889086,8.047385
SUGP1,5.007419,12.232595
SUGP2,-1.7110873,10.418654
SULF1,-1.2432804,7.494253
SULF2,1.4316498,11.310993
SULT1A1,9.663054,10.223956
SULT1A2,10.637143,9.914324
SULT1A3,9.7055,10.188945
SULT1A4,9.693634,10.180385
SULT1B1,-3.0743647,5.9534087
SULT1C2,4.329641,9.078353
SULT1C3,8.816088,7.4020686
SULT1C4,3.461416,9.694709
SULT1E1,6.3952146,6.199256
SULT2A1,7.090608,8.140083
SULT2B1,10.721354,10.719948
SULT4A1,4.9363203,11.285544
SULT6B1,8.863704,6.8856125
SUMF1,5.627932,10.060307
SUMF2,6.523566,10.569369
SUMO1,6.126395,5.6812205
SUMO2,2.2467635,9.603175
SUMO3,7.4527583,8.754429
SUMO4,8.738054,6.6517644
SUN1,1.2791126,10.272102
SUN2,1.4449614,13.128382
SUN3,8.240951,7.1954474
SUN5,9.981439,9.833502
SUOX,6.0745254,11.193719
SUPT16H,0.122307144,8.090613
SUPT20H,3.230028,9.419443
SUPT20HL1,-3.1206272,8.7360735
SUPT20HL2,-1.8149872,9.609512
SUPT3H,0.65471506,4.9420013
SUPT4H1,8.03854,8.58985
SUPT5H,1.5786619,12.632365
SUPT6H,-1.8400687,10.36797
SUPT7L,0.5928368,9.036767
SUPV3L1,4.9310174,9.262596
SURF1,10.390646,9.449086
SURF2,11.844335,9.697408
SURF4,3.427546,10.993017
SURF6,0.38460973,10.919445
SUSD1,3.1887324,10.362529
SUSD2,2.961148,13.439748
SUSD3,10.243317,10.454494
SUSD4,3.3318336,10.930361
SUSD5,0.2756517,9.135403
SUSD6,-0.94145674,10.882845
SUV39H1,4.3429537,12.363063
SUV39H2,2.1363745,6.035368
SUZ12,0.5533719,4.754007
SV2A,0.5180469,11.9491205
SVBP,10.696213,8.175861
SVIL,-3.5399249,8.795887
SVIP,0.4674871,5.38488
SVOP,-2.4275723,9.333522
SVOPL,6.161309,9.599585
SWAP70,-0.52365625,7.0226774
SWSAP1,11.076411,9.901823
SWT1,1.2991688,5.843253
SYAP1,-1.7710581,6.622846
SYBU,3.2163875,10.801814
SYCE1,10.91741,10.327309
SYCE1L,11.095993,10.242628
SYCE2,10.016619,9.5938015
SYCE3,12.360905,8.110252
SYCN,12.126252,9.86819
SYCP1,3.5365458,4.940206
SYCP2,-1.2177734,5.2576337
SYCP2L,3.1151094,7.672393
SYCP3,7.613393,5.9113564
SYDE1,2.814085,13.353957
SYDE2,-0.28440905,4.9685397
SYF2,5.9459834,6.304346
SYK,-0.5678056,10.696488
SYMPK,0.30149987,12.773922
SYN1,2.1474302,13.153437
SYN2,2.2287242,12.220161
SYN3,-3.884438,8.285169
SYNC,1.8065542,9.702817
SYNCRIP,3.6961265,6.2585773
SYNDIG1,6.440172,11.699016
SYNDIG1L,4.723675,12.843193
SYNE4,10.191763,11.326938
SYNGAP1,-1.4947832,11.941291
SYNGR1,0.082528315,12.6816225
SYNGR2,8.948283,10.99966
SYNGR3,6.940896,12.543017
SYNGR4,10.756272,10.0428
SYNJ1,-2.7000706,6.9076905
SYNJ2,-3.5264728,8.580883
SYNJ2BP,-2.6552567,6.293292
SYNJ2BP-COX16,9.699028,7.221852
SYNM,-3.2580519,8.912118
SYNPO,-1.5375088,12.244226
SYNPO2,-3.9406312,7.9247723
SYNPO2L,-0.94611895,11.696847
SYNPR,5.063686,8.071717
SYNRG,-3.4885604,7.081819
SYP,5.3431377,12.120973
SYPL1,4.517728,5.718111
SYPL2,1.7745051,12.241224
SYS1,3.9878373,10.33112
SYS1-DBNDD2,11.764696,8.912207
SYT1,-0.37233236,6.6981153
SYT10,0.42727882,4.8880177
SYT11,-0.7711906,9.820984
SYT12,1.4615366,13.38343
SYT13,-1.4173563,9.083757
SYT15,-2.2113762,8.538661
SYT17,3.4163315,11.501679
SYT2,-2.2833672,10.218721
SYT3,5.08012,13.168586
SYT4,1.3455914,4.9888377
SYT5,1.839055,12.220356
SYT6,0.2595789,10.347645
SYT7,-3.1034057,10.782842
SYT8,10.20415,11.467582
SYT9,0.789392,10.523823
SYTL1,8.1691265,12.4929285
SYTL2,-3.6222572,6.3787417
SYTL3,3.6208217,10.892757
SYTL4,1.1083778,9.506726
SYTL5,-0.009677812,7.8055553
SYVN1,3.649677,12.487002
SZRD1,2.0721965,11.870218
TAAR1,3.3232803,5.3212304
TAAR2,9.1414995,6.307521
TAAR5,10.27455,6.2370043
TAAR6,9.594589,6.5109177
TAB1,3.0352743,13.002269
TAB2,0.62659216,8.782172
TAB3,-2.4979012,7.186073
TAC1,7.9780416,6.178925
TAC3,10.99627,8.57996
TAC4,11.576291,8.92129
TACC1,-3.5662818,7.5956483
TACC3,4.4625564,12.634479
TACO1,9.303877,10.413234
TACR1,-0.2502498,10.268242
TACR2,4.3447676,11.527137
TACR3,-0.20942397,4.834238
TACSTD2,7.9981256,11.361801
TADA1,5.776114,7.9896374
TADA2A,0.59725744,8.356119
TADA2B,0.020646226,11.144462
TADA3,7.6838007,11.64138
TAF1,-2.964579,7.040253
TAF10,-1.0089259,10.705155
TAF11,6.9388533,8.056193
TAF11L10,12.493145,8.751749
TAF11L11,10.181739,8.985738
TAF11L12,10.347554,8.66773
TAF11L13,12.449632,8.718403
TAF11L14,12.502723,8.756829
TAF11L2,12.474164,8.740225
TAF11L3,12.457478,8.760716
TAF11L4,12.4857235,8.775166
TAF11L5,12.508347,8.736428
TAF11L6,12.455512,8.763765
TAF11L7,12.46977,8.759509
TAF11L8,12.464582,8.751782
TAF11L9,12.477461,8.760342
TAF12,8.689073,7.8080196
TAF13,7.8869066,5.9554853
TAF15,3.6376355,7.6954894
TAF1A,5.396336,5.8377304
TAF1B,4.62457,5.9494743
TAF1C,1.4837917,13.171622
TAF1D,6.351536,5.8225
TAF1L,-1.6781688,9.646182
TAF2,-0.6415113,6.362231
TAF3,-0.8953058,8.851199
TAF4,-2.1361566,8.901534
TAF4B,-0.971598,8.649806
TAF5,2.624461,9.288874
TAF6,5.3998313,12.822084
TAF6L,7.6479025,12.439408
TAF7,5.3383746,8.53288
TAF7L,5.6445775,7.9498167
TAF8,-2.0954132,9.196014
TAF9,8.512795,7.1660166
TAF9B,3.6985567,6.0665164
TAFA1,6.431807,7.7135506
TAFA2,0.9343247,8.375021
TAFA3,9.704275,10.440457
TAFA4,5.481385,7.95218
TAFA5,4.933173,11.742023
TAFAZZIN,7.7711473,12.025823
TAGAP,1.9034073,10.51191
TAGLN,1.3156813,12.486441
TAGLN2,9.841636,10.106668
TAGLN3,9.7392235,8.985973
TAL1,-0.8931457,10.722658
TAL2,11.462324,8.227258
TALDO1,9.906956,9.294606
TAMALIN,7.6327977,12.843316
TAMM41,9.143765,8.899127
TANC1,-3.503806,8.502818
TANGO2,1.7642239,12.740401
TANGO6,-0.33488092,10.854465
TANK,5.1976714,6.027868
TAOK2,-0.83859473,12.623055
TAOK3,0.5004681,8.243606
TAP1,4.378689,11.957964
TAP2,-1.6876719,9.558182
TAPBP,1.9321346,12.408984
TAPBPL,8.225686,11.497777
TAPT1,0.34099373,5.0097895
TARBP1,-1.3368117,8.833367
TARBP2,9.462779,10.990514
TARDBP,0.47060078,6.1004233
TARM1,10.356127,8.774244
TARS1,4.272271,8.056962
TARS2,4.1814547,11.479247
TARS3,2.0938084,8.658542
TAS1R1,4.6263814,12.450822
TAS1R3,1.7921792,13.59151
TAS2R1,3.71477,7.1568522
TAS2R13,6.4135747,6.0124955
TAS2R14,5.6492057,5.6390867
TAS2R16,9.462694,6.2233515
TAS2R19,9.350421,6.3211956
TAS2R20,4.4960647,5.749015
TAS2R3,9.67493,6.599878
TAS2R30,6.301355,5.9871874
TAS2R31,9.304175,6.327066
TAS2R38,9.78071,6.2921643
TAS2R39,9.773926,5.9210315
TAS2R4,-0.57943404,6.099035
TAS2R40,9.783366,6.2645426
TAS2R41,10.155385,5.9935493
TAS2R42,9.536809,5.988207
TAS2R43,9.315427,6.306616
TAS2R46,9.287072,6.3012805
TAS2R5,9.709698,6.4134655
TAS2R50,9.3116255,6.299624
TAS2R60,9.964478,5.872885
TAS2R7,8.971699,6.5671964
TAS2R8,7.884901,6.399209
TAS2R9,8.976412,6.568605
TASL,7.3000374,7.722946
TASOR,-3.3351195,5.9255075
TASOR2,-3.7319112,6.337256
TASP1,5.069125,7.7072
TAT,1.4637661,9.894478
TATDN1,7.71649,5.926796
TATDN2,-0.6172559,11.328486
TATDN3,4.3560314,6.7996774
TAX1BP1,2.3354592,5.637782
TAX1BP3,9.670359,10.308676
TBATA,8.924055,9.906296
TBC1D1,-1.7620734,9.929106
TBC1D10A,7.635104,12.039106
TBC1D10B,1.6639184,13.548526
TBC1D10C,8.7871475,12.179992
TBC1D12,-2.2187974,7.4997883
TBC1D13,1.1914223,12.574502
TBC1D14,-0.58413106,11.042329
TBC1D15,3.0559072,5.191903
TBC1D17,7.249894,12.618581
TBC1D19,3.2696676,6.141827
TBC1D2,2.931214,13.108023
TBC1D20,0.11698178,10.90181
TBC1D21,9.764583,9.558696
TBC1D22A,1.2452773,12.758838
TBC1D22B,2.22824,11.1850195
TBC1D23,1.8215156,5.1698556
TBC1D24,-2.9822247,9.258637
TBC1D25,1.5025141,12.010713
TBC1D26,7.5577126,9.985052
TBC1D28,4.207791,12.297605
TBC1D2B,-1.6591225,10.858417
TBC1D3,6.757919,11.664362
TBC1D30,-3.4643297,8.029006
TBC1D31,1.9543778,5.957317
TBC1D32,-1.1023093,5.4798512
TBC1D3B,6.759746,11.698329
TBC1D3C,6.7293134,11.67382
TBC1D3E,6.7230577,11.69462
TBC1D3F,6.661196,11.691272
TBC1D3G,6.740033,11.665459
TBC1D3H,6.7396965,11.651406
TBC1D3L,2.081322,12.576999
TBC1D4,-4.024764,7.9877706
TBC1D5,-3.0011969,7.0965767
TBC1D7,9.397663,8.845361
TBC1D8,0.7706768,11.2435
TBC1D8B,-1.4978539,5.660136
TBC1D9,-1.8479841,9.053735
TBC1D9B,-1.1968359,11.927182
TBCA,10.531277,6.8452506
TBCB,10.924033,9.63142
TBCC,8.581564,10.2703085
TBCCD1,4.245276,9.005165
TBCD,-3.166682,9.262203
TBCE,1.3723699,8.47479
TBCEL,-0.40294734,5.237458
TBCEL-TECTA,8.398887,8.274814
TBCK,-3.4861915,6.136836
TBK1,3.0280974,5.1582966
TBKBP1,2.2891834,13.62502
TBL1X,-1.9065222,10.107337
TBL1XR1,-3.5062191,5.647113
TBL1Y,5.2281137,10.892761
TBL2,0.34242955,10.710229
TBL3,-2.9604344,11.05141
TBP,6.520383,8.6105995
TBPL1,0.938801,5.4036674
TBR1,1.2101626,11.136239
TBRG1,-0.6262661,6.929452
TBRG4,6.62341,11.853128
TBX1,7.0048313,13.162582
TBX10,9.237487,11.377691
TBX15,0.98054963,10.787706
TBX18,-2.954299,7.190325
TBX19,3.313097,11.040374
TBX2,2.0510447,13.626836
TBX20,7.861969,11.101984
TBX21,5.019631,12.242566
TBX22,4.92389,8.429092
TBX3,-0.42459503,11.238447
TBX4,2.8060064,11.051128
TBX5,1.815443,10.472545
TBX6,8.814396,12.245697
TBXA2R,4.9869885,12.890909
TBXAS1,7.3317814,10.778185
TBXT,6.2328863,11.782473
TC2N,-1.2109084,5.314046
TCAF1,-2.3051805,8.56663
TCAF2,-1.7086171,9.8221245
TCAF2C,4.8096924,12.041995
TCAIM,2.070717,5.5473948
TCAP,11.283085,10.165367
TCEA1,2.9674847,5.8042226
TCEA2,10.332501,10.795538
TCEA3,8.345648,9.914608
TCEAL1,8.270222,6.89492
TCEAL2,9.730925,8.306982
TCEAL3,9.761983,8.343197
TCEAL4,8.677356,7.403376
TCEAL5,9.679696,8.247531
TCEAL6,9.786547,8.36117
TCEAL7,8.613176,6.669931
TCEAL8,8.398423,6.6561403
TCEAL9,7.6198726,5.8696313
TCERG1,-0.7376183,8.4429035
TCERG1L,5.117294,11.429184
TCF12,-1.2497729,5.8423643
TCF15,11.164507,10.6269865
TCF19,2.8350785,11.375045
TCF20,-3.2371364,9.538995
TCF21,9.531351,9.288438
TCF23,-0.39472222,11.483131
TCF24,4.4105854,8.657168
TCF25,6.4545703,12.228295
TCF3,-1.0547243,12.811818
TCF4,-3.5541458,6.8588233
TCF7,2.8100455,12.276505
TCF7L1,3.5567305,12.872959
TCF7L2,0.96150637,9.790944
TCFL5,4.7890334,10.700307
TCHH,-2.9112234,10.73886
TCHHL1,1.6507057,8.432519
TCHP,2.6578712,10.633287
TCIM,5.41745,5.429532
TCIRG1,5.1547985,13.281584
TCL1A,9.6930485,9.974613
TCL1B,10.323651,9.876478
TCN1,7.9451656,7.427918
TCN2,6.7897716,11.700468
TCOF1,-0.79153055,12.444169
TCP1,5.309791,8.506724
TCP10L,1.208597,10.818759
TCP11,7.409167,9.963972
TCP11L1,4.2726893,10.131994
TCP11L2,5.355577,8.728051
TCTA,6.598651,10.611957
TCTE1,3.4689856,12.497866
TCTN1,5.55289,9.781343
TCTN2,3.3421636,10.47397
TCTN3,4.5389442,9.975249
TDG,2.3348963,5.58006
TDGF1,6.0200205,7.9832163
TDO2,7.2728577,6.3857093
TDP1,1.4387853,9.955422
TDP2,5.475666,6.373199
TDRD10,5.550902,12.080099
TDRD12,1.0129526,9.86793
TDRD15,-2.4170656,5.1678348
TDRD3,4.6534495,7.4128466
TDRD5,1.5070677,9.19908
TDRD6,-4.0733366,7.2312493
TDRD7,1.4386582,8.854741
TDRD9,-0.24328925,9.202109
TDRKH,3.9539137,10.004271
TDRP,2.957053,6.5040884
TEAD1,-3.964594,6.901031
TEAD2,6.249505,11.804994
TEAD3,9.135141,11.979854
TEAD4,9.037451,11.727366
TEC,1.2816727,9.207836
TECPR1,-2.5264592,11.470237
TECPR2,-3.774225,8.9594755
TECR,10.481328,10.247845
TECRL,2.1566265,5.0124
TECTA,-2.6841888,10.192039
TECTB,3.4031339,8.616132
TEDC1,8.351695,12.330602
TEDC2,9.620233,11.550633
TEDDM1,4.2017083,9.82371
TEF,0.1659507,12.0579
TEFM,8.34365,6.7690425
TEK,0.00025801605,9.224531
TEKT1,2.3055766,10.758869
TEKT2,9.712469,10.414174
TEKT3,8.234037,9.377076
TEKT4,9.9144125,11.32241
TEKT5,9.567087,10.501756
TELO2,2.5246465,13.617798
TEN1,11.183473,10.162733
TEN1-CDK3,6.295448,11.927405
TENT2,-0.2033981,5.2470164
TENT4A,-2.2439234,9.45443
TENT4B,-3.6836238,6.8787017
TENT5A,-0.929298,5.926459
TENT5B,5.9851656,12.921096
TENT5C,-1.3785249,7.810912
TEPP,9.669477,10.571611
TEPSIN,5.754219,13.017061
TERB1,2.8851342,5.614616
TERB2,7.729139,6.343045
TERF1,2.0508513,5.478767
TERF2,2.7266202,10.760825
TERF2IP,5.826214,9.381616
TERT,0.6882122,13.4297
TES,3.5803792,8.874324
TESC,11.045846,9.891339
TESK1,5.2658896,13.242641
TESK2,3.0018158,11.181065
TESMIN,4.8999248,10.921067
TESPA1,0.50004953,10.231074
TET1,-4.0293107,6.923407
TET2,-4.0191274,6.9150558
TEX10,2.899576,9.389677
TEX101,9.4762945,8.370247
TEX11,2.962978,6.642288
TEX12,5.4804916,5.2954645
TEX13A,10.016106,10.107153
TEX13B,10.125678,9.8822
TEX13D,2.1998575,8.239697
TEX14,-0.33309942,10.112928
TEX19,6.911455,11.009071
TEX2,-0.8076582,10.0037365
TEX22,5.2888765,12.95213
TEX26,7.6800323,6.617889
TEX261,2.36899,11.502738
TEX264,9.946249,10.457229
TEX28,10.130089,10.473917
TEX29,11.061119,8.110219
TEX30,6.843824,5.8664994
TEX33,10.457562,8.918052
TEX35,10.240039,7.694386
TEX36,9.220785,7.188156
TEX37,11.130957,8.935321
TEX38,11.361408,8.988898
TEX43,11.558421,7.034682
TEX44,10.230705,10.881046
TEX45,9.040222,11.968872
TEX46,11.901242,7.7746353
TEX47,8.9506235,6.9462347
TEX48,11.048249,8.563496
TEX49,11.609057,7.451468
TEX50,8.102958,6.0145717
TEX51,11.06419,8.539125
TEX52,10.363579,10.322079
TEX53,12.728855,8.26274
TEX54,12.528672,8.669198
TEX55,3.8591964,7.5776205
TEX9,5.611785,5.4795947
TFAM,-0.9849335,5.5534263
TFAP2A,2.6761086,9.731737
TFAP2B,-1.1793181,10.546481
TFAP2C,2.9576347,10.041479
TFAP2D,6.176193,9.082036
TFAP2E,6.21668,12.6483965
TFAP4,6.256324,11.886446
TFB1M,3.2805948,8.812467
TFB2M,6.965207,7.4769897
TFCP2,1.2839746,9.204394
TFCP2L1,-3.8390512,6.9310074
TFDP1,4.3901744,9.165922
TFDP3,7.6353674,8.701019
TFE3,2.6775243,12.77943
TFEB,6.5543914,12.769125
TFEC,-2.3500583,5.17834
TFF1,12.582342,8.25146
TFF2,11.935667,8.071531
TFF3,10.965137,8.901497
TFG,6.453479,8.582577
TFIP11,1.9460398,11.284413
TFPI,0.9720426,5.504759
TFPI2,3.8434691,5.1027756
TFPT,10.839181,10.362068
TFR2,4.1155577,13.065145
TFRC,-0.80252385,6.457433
TG,-3.1269944,10.385752
TGDS,5.8072376,5.66207
TGFA,0.56769544,9.121315
TGFB1,4.713326,13.256441
TGFB1I1,9.024186,12.122468
TGFB2,-2.278182,7.438037
TGFB3,2.30908,11.511669
TGFBI,4.305432,11.195099
TGFBR1,-2.3665357,6.1267524
TGFBR2,0.21144249,10.088127
TGFBR3,-2.4777222,7.6934934
TGFBR3L,5.176811,13.366413
TGFBRAP1,-1.1995254,10.66512
TGIF1,2.7464778,8.657051
TGIF2,2.3321846,11.406551
TGIF2-RAB5IF,10.385015,8.585234
TGIF2LX,10.956372,8.685045
TGIF2LY,10.883479,8.698652
TGM1,4.4342713,12.640126
TGM2,-0.7095157,11.354564
TGM3,4.167065,11.643833
TGM4,2.338341,10.911656
TGM5,3.9118884,11.326798
TGM6,6.315934,11.946581
TGM7,5.7904053,11.540443
TGOLN2,-1.5169058,9.511978
TGS1,0.20722754,6.6614065
TH,8.536806,12.337853
THADA,-1.3248063,8.501637
THAP1,4.0418153,5.1969733
THAP10,5.7362976,8.180347
THAP11,7.3754554,11.7180805
THAP12,1.9041153,7.9878674
THAP2,0.5212253,5.4278655
THAP3,10.173879,10.684852
THAP4,7.5888405,12.228267
THAP5,2.4502082,5.0651402
THAP6,1.6732298,5.6219506
THAP7,7.7657375,12.173161
THAP8,10.31816,10.983358
THAP9,1.5291278,5.412589
THBD,1.1590911,10.319151
THBS1,-3.9481936,7.9013114
THBS2,-2.335027,9.055868
THBS3,2.8018072,12.415166
THBS4,2.8676221,11.42286
THEG,9.791408,10.26908
THEGL,8.793532,9.580649
THEM4,0.03972519,10.05393
THEM5,10.261962,9.574192
THEM6,6.6532493,12.93364
THEMIS,1.4770172,5.2293797
THEMIS2,4.6513886,12.281675
THG1L,3.3237932,10.292599
THNSL1,0.9186998,6.4754934
THNSL2,7.0809255,11.371254
THOC1,5.3647366,6.418247
THOC2,-1.6226608,5.8333206
THOC3,8.651205,9.407207
THOC5,-0.029223448,10.586474
THOC6,9.412018,10.961527
THOC7,8.284225,6.1852837
THOP1,-0.6001977,12.817895
THPO,8.07831,10.930653
THRA,-0.9944256,12.190005
THRAP3,0.45098215,10.373046
THRB,-2.8933892,7.2226167
THRSP,9.585072,8.887308
THSD1,3.3450553,11.318638
THSD4,-4.3176255,8.163147
THSD7B,-1.9214436,8.827257
THSD8,12.658413,9.1295595
THTPA,4.8855996,11.785808
THUMPD1,0.3021605,5.8768826
THUMPD2,5.0802164,5.9916654
THUMPD3,1.1205178,6.832846
THY1,0.075439125,12.137004
THYN1,8.948639,7.96651
TIA1,0.15409647,5.5728436
TIAL1,0.85612327,4.8746624
TIAM1,-3.1554575,9.004471
TIAM2,-2.2626472,9.175262
TICAM1,5.041854,13.171123
TICAM2,2.690179,8.582218
TICRR,-2.058961,10.573606
TIE1,1.4573385,13.1245775
TIFA,0.7407158,5.8202066
TIFAB,-1.665301,11.220985
TIGAR,-3.6714835,6.2759953
TIGD1,-1.6273861,9.8067255
TIGD2,2.8190584,8.759639
TIGD3,7.093839,12.184522
TIGD4,4.338742,5.8625164
TIGD5,-1.9729832,11.956423
TIGD6,1.8390468,9.129276
TIGD7,2.0285811,5.7941937
TIGIT,3.5503893,8.533988
TIMD4,9.220953,8.574914
TIMELESS,-0.99078745,10.638396
TIMM10,11.547508,8.368721
TIMM10B,3.5731807,9.7133465
TIMM13,9.163425,11.460589
TIMM17A,7.3734365,6.620666
TIMM17B,10.989915,9.999099
TIMM21,2.63453,7.471886
TIMM22,2.7120736,11.164823
TIMM23,9.128354,7.8439083
TIMM23B,4.397785,8.868661
TIMM23B-AGAP6,4.9614964,11.0553055
TIMM29,9.670575,10.853359
TIMM44,8.056379,11.437408
TIMM50,-0.6079393,10.996954
TIMM8A,8.651819,7.0622945
TIMM8B,10.7222,7.076167
TIMM9,8.540535,7.1556945
TIMMDC1,5.185761,8.503329
TIMP1,11.464109,9.24073
TIMP2,1.7954193,11.249388
TIMP3,0.0148145165,10.32526
TIMP4,9.853568,9.344359
TINAG,7.577793,7.632873
TINAGL1,6.5169063,12.723738
TINCR,12.253443,9.111459
TINF2,8.115526,10.674814
TIPARP,1.3355725,7.08886
TIPIN,6.8294463,7.1131887
TIPRL,2.793382,5.136386
TIRAP,6.3224454,11.000109
TJP1,-2.6473768,7.897398
TJP2,0.1679866,10.658565
TJP3,2.927956,13.453939
TK1,9.724836,10.777374
TK2,-0.2540241,11.120614
TKFC,-0.39608416,11.812966
TKT,3.2996035,12.478939
TKTL1,4.7260776,10.242122
TKTL2,4.12248,9.215726
TLCD1,10.471357,10.016179
TLCD2,-2.0583353,9.045899
TLCD3A,5.8147845,10.537625
TLCD3B,6.393028,13.032999
TLCD4,-2.2165647,5.420134
TLCD4-RWDD3,7.9658566,7.065803
TLCD5,0.95186734,7.8844833
TLDC2,6.284768,10.313775
TLE1,0.47154412,12.524306
TLE2,4.0725446,13.372352
TLE3,-2.1570613,11.509391
TLE4,-1.164545,8.975985
TLE5,8.282409,11.910002
TLE6,7.7900085,11.597997
TLE7,8.055687,10.764733
TLK1,-0.5048428,4.946521
TLK2,-1.6558523,9.228016
TLL1,-3.126127,7.093598
TLL2,-3.0945957,8.739287
TLN1,-3.3756218,10.355112
TLNRD1,-2.1180356,8.976555
TLR1,3.655853,6.8482904
TLR10,1.0317532,6.182172
TLR2,2.164313,7.0769563
